id,data
NANO-AL-N1-R10,"{'name': 'Single Board Computer', 'manufacturer': 'IEI', 'form_factor': '165 mm x 115 mm', 'processor': 'Intel Pentium N, Intel Celeron N, Intel Atom xE', 'core_count': 'Quad-core, Dual-core', 'processor_tdp': '6W', 'memory': 'One 204-pin 1600 MHz Single-channel DDR3L SODIMM, supports up to 8GB', 'io': 'External: 2 x USB 3.1 Gen1, 2 x USB 2.0; Internal: 1 x KB/MS, 4 x USB 2.0, 2 x RS-232, 2 x RS-232/422/485, 2 x SATA 3.0, 1 x SMBus, 1 x Audio, 1 x Front Panel, 1 x LAN LED, 1 x Expansion slot', 'operating_system': 'Not available', 'environmentals': 'Operating Temperature: -20°C to 60°C; Storage Temperature: -40°C to 85°C; Operating Humidity: 5% to 95% non-condensing', 'certifications': 'CE, FCC compliant', 'short_summary': 'EPIC SBC supports Intel 14nm Generation Atom, Celeron, Pentium onboard SoC, single-channel DDR3L SODIMMs, triple independent display support, wide range 9-36V DC input design.', 'full_summary': 'EPIC SBC supports Intel 14nm Generation Atom, Celeron, Pentium onboard SoC, single-channel DDR3L SODIMMs, triple independent display support, wide range 9-36V DC input design. Features include dual HDMI/LVDS/iDP, dual PCIe GbE, USB 3.1 Gen1, PCIe Mini, M.2, SATA 3.0, COM, Audio, RoHS compliance, and support for operating temperatures from -20°C to 60°C.', 'full_product_description': 'The NANOAL series single board computer from IEI is designed for embedded applications, featuring Intel 14nm Pentium, Celeron, and Atom SoCs. It supports up to 8GB of DDR3L memory, triple independent displays, and a wide range of I/O interfaces including USB 3.1 Gen1, SATA 3.0, and multiple COM ports. The board is compliant with CE and FCC standards and operates in temperatures ranging from -20°C to 60°C. It is ideal for industrial automation, digital signage, and other embedded computing applications.'}"
PCM-3353Z-L0A3,"{'name': 'PC CPU Module', 'manufacturer': 'Advantech', 'form_factor': '96 x 90 mm', 'processor': 'AMD Geode LX 800 MHz', 'core_count': 'Not available', 'processor_tdp': '7~8 Watts', 'memory': 'DDR 400 MHz, Max Capacity 1 GB, 1 x 200-pin SODIMM', 'io': 'USB x 4, Serial RS-232 x 2, RS-422/485 x 1, Parallel LPT, CompactFlash, PATA, Ethernet, Audio', 'operating_system': 'VxWorks, Windows CE, Windows XP Embedded, QNX, Linux, Ubuntu', 'environmentals': 'Operational: 0°C to 60°C, Operational Humidity: 0% to 90% RH non-condensing, Non-Operational: -40°C to 85°C, Non-Operational Humidity: 0% to 90% RH non-condensing', 'certifications': 'EN 50155', 'short_summary': 'PC CPU Module featuring AMD Geode LX 800 MHz processor, DDR 400 MHz memory, and various I/O interfaces.', 'full_summary': 'The PC CPU Module is equipped with an AMD Geode LX 800 MHz processor, DDR 400 MHz memory, and supports various I/O interfaces including USB, Serial, Parallel, CompactFlash, PATA, Ethernet, and Audio. It is compatible with multiple operating systems such as VxWorks, Windows CE, Windows XP Embedded, QNX, Linux, and Ubuntu.', 'full_product_description': ""The PC CPU Module from Advantech features an AMD Geode LX 800 MHz processor and supports DDR 400 MHz memory with a maximum capacity of 1 GB via a 200-pin SODIMM socket. It offers a range of I/O interfaces including 4 USB ports, 2 RS-232 ports, 1 RS-422/485 port, a Parallel LPT port, CompactFlash, PATA, Ethernet, and Audio. The module is designed to operate in temperatures ranging from 0°C to 60°C with humidity levels up to 90% RH non-condensing. It is compatible with various operating systems including VxWorks, Windows CE, Windows XP Embedded, QNX, Linux, and Ubuntu. The module's dimensions are 96 x 90 mm, and it includes features such as watchdog timer, GPIO, and support for dual display outputs.""}"
AIMB-706G2-00A2,"{'name': 'Industrial Motherboard', 'manufacturer': 'Advantech', 'form_factor': 'ATX, 305 x 244 mm', 'processor': 'Intel 12th Generation Core i3/i5/i7, Pentium, Celeron', 'core_count': 'Not available', 'processor_tdp': '35W, 65W', 'memory': 'Dual Channel Non-ECC DDR4, up to 64GB', 'io': 'VGA, DVI, SATA, USB 3.2 Gen 1, USB 2.0, RS-232, RS-422/485, PCIe x16, PCIe x4, PCI', 'operating_system': 'Windows 10 64-bit', 'environmentals': 'Operating Temperature: 0°C to 60°C, Non-Operating Temperature: -40°C to 85°C, Humidity: 95% RH Non-condensing', 'certifications': 'Not available', 'short_summary': 'Industrial motherboard with Intel 12th Generation Core processors, supporting dual-channel DDR4 memory, multiple I/O interfaces, and various expansion slots.', 'full_summary': 'The Advantech Industrial Motherboard features Intel 12th Generation Core i3/i5/i7, Pentium, and Celeron processors with an Intel H610 chipset. It supports dual-channel Non-ECC DDR4 memory up to 64GB. The motherboard includes multiple I/O interfaces such as VGA, DVI, SATA, USB 3.2 Gen 1, USB 2.0, RS-232, RS-422/485, and expansion slots including PCIe x16, PCIe x4, and PCI. It is designed for industrial applications with robust environmental specifications.', 'full_product_description': 'The Advantech Industrial Motherboard AIMB-787 is designed for industrial applications, featuring Intel 12th Generation Core i3/i5/i7, Pentium, and Celeron processors with an Intel H610 chipset. It supports dual-channel Non-ECC DDR4 memory up to 64GB. The motherboard includes multiple I/O interfaces such as VGA, DVI, SATA, USB 3.2 Gen 1, USB 2.0, RS-232, RS-422/485, and expansion slots including PCIe x16, PCIe x4, and PCI. It is equipped with integrated Intel HD Graphics and supports various display outputs. The motherboard is built to withstand harsh environments with an operating temperature range of 0°C to 60°C and a non-operating temperature range of -40°C to 85°C. It also supports Windows 10 64-bit operating system.'}"
AIMB-231G2-U7A1E,"{'name': 'Industrial Motherboard', 'manufacturer': 'Advantech', 'form_factor': 'Mini-ITX, 170 x 170 mm', 'processor': 'Intel Core i7/i5/i3, Intel Celeron U', 'core_count': 'Quad Core', 'processor_tdp': '15W', 'memory': 'Dual Channel DDR3L 1600 MHz, Max 16GB', 'io': 'Multiple display I/O, Dual Intel Gigabit LAN, Full-sized MiniPCIe, Half-sized MiniPCIe, SIM Card Holder, COM, SATA III, mSATA, USB 3.0, USB 2.0', 'operating_system': 'Microsoft Windows', 'environmentals': 'Operating Temperature: 0°C to 60°C, Non-Operating Temperature: -40°C to 85°C', 'certifications': 'Not available', 'short_summary': 'Industrial motherboard with Intel Core i7/i5/i3 and Celeron U processors, Mini-ITX form factor, dual-channel DDR3L memory, multiple display I/O, and dual Intel Gigabit LAN.', 'full_summary': 'The industrial motherboard features Intel Core i7/i5/i3 and Celeron U processors, a Mini-ITX form factor, dual-channel DDR3L 1600 MHz memory up to 16GB, multiple display I/O options including HDMI, DP, and LVDS/eDP, dual Intel Gigabit LAN, and various expansion slots including full-sized and half-sized MiniPCIe, SIM card holder, COM, SATA III, mSATA, and USB 3.0/2.0.', 'full_product_description': 'The industrial motherboard from Advantech is designed for high-performance applications with Intel Core i7/i5/i3 and Celeron U processors. It supports a Mini-ITX form factor with dimensions of 170 x 170 mm. The board features dual-channel DDR3L 1600 MHz memory with a maximum capacity of 16GB. It offers versatile I/O options including multiple display outputs (HDMI, DP, LVDS/eDP), dual Intel Gigabit LAN, and various expansion slots such as full-sized and half-sized MiniPCIe, SIM card holder, COM, SATA III, mSATA, and USB 3.0/2.0. The motherboard is suitable for a wide range of industrial applications, with operating temperatures ranging from 0°C to 60°C and non-operating temperatures from -40°C to 85°C.'}"
SOMIMX8MPD-10-2BE0SMCR,"{'name': 'IMX M Plus SOM', 'manufacturer': 'Beacon EmbeddedWorks', 'form_factor': 'Low stack height, compact footprint, 47mm x 50mm', 'processor': 'NXP iMX M Plus', 'core_count': 'Four ARM Cortex-A cores, one ARM Cortex-M core', 'processor_tdp': 'Not available', 'memory': 'Up to 4GB 32-bit wide LPDDR4 memory, eMMC configurable, Quad SPI NOR Flash configurable', 'io': 'WiFi, Bluetooth, Ethernet, USB, MIPI DSI, HDMI, LVDS, MIPI CSI, Audio interfaces, PCIe, UART, I2C, SPI, FlexCAN, GPIO, SDIO, RTC, JTAG', 'operating_system': 'Linux, Android, real-time operating systems', 'environmentals': 'Junction temperature of processor must be kept below 105°C, LPDDR RAM and eMMC case temperatures must be kept below 95°C', 'certifications': 'RoHS Compliant, Reach Compliant', 'short_summary': 'The iMX M Plus SOM by Beacon EmbeddedWorks is a high-performance system on module featuring the NXP iMX M Plus processor, suitable for medical, military, aerospace, and industrial applications.', 'full_summary': 'The iMX M Plus SOM by Beacon EmbeddedWorks features the NXP iMX M Plus applications processor with a multicore architecture, providing high-performance multimedia processing, wireless connectivity, and security. It is designed for next-generation medical, military, aerospace, and industrial applications.', 'full_product_description': 'The iMX M Plus SOM by Beacon EmbeddedWorks helps get products to market faster and reduces design risk. It features the NXP iMX M Plus applications processor with four ARM Cortex-A cores running at 1.8 GHz, one ARM Cortex-M core running at 800 MHz, and a dedicated neural processing unit (NPU) rated at 2.3 TOPS for AI/ML edge applications. The module includes up to 4GB of 32-bit wide LPDDR4 memory, configurable eMMC, and Quad SPI NOR Flash. It supports various I/O interfaces including WiFi, Bluetooth, Ethernet, USB, MIPI DSI, HDMI, LVDS, MIPI CSI, audio interfaces, PCIe, UART, I2C, SPI, FlexCAN, GPIO, SDIO, RTC, and JTAG. The iMX M Plus SOM is RoHS and Reach compliant and is designed for applications requiring high-performance multimedia processing, wireless connectivity, and security.'}"
PCE-5126QG2-00A1E,"{'name': 'Slot SBC Passive Backplanes', 'manufacturer': 'Advantech', 'form_factor': 'Slot SBC', 'processor': 'Intel LGA Core i3/Xeon', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': 'Dual Channel ECC DDR3, up to 32GB', 'io': 'USB, Dual COMs, Dual GbEs, VGA, KB/MS, SPI BIOS Flash, GPIO, SATAIII, SATAII, LPT, DVI PinHeader', 'operating_system': 'Not available', 'environmentals': 'Operating Temperature: 0-60°C, Operating Humidity: 10-95% RH Non-Condensing', 'certifications': 'Not available', 'short_summary': 'Slot SBC Passive Backplanes with ECC DDR3, SATAIII, USB, Dual COMs, Dual GbEs, VGA, KB/MS, SPI BIOS Flash, GPIO, Intel QBC Platform Control Hub, and support for Intel LGA Core i3/Xeon processors.', 'full_summary': 'Slot SBC Passive Backplanes feature ECC DDR3 memory, SATAIII, USB, Dual COMs, Dual GbEs, VGA, KB/MS, SPI BIOS Flash, GPIO, Intel QBC Platform Control Hub, and support for Intel LGA Core i3/Xeon processors. They support dual channel ECC DDR3 memory up to 32GB, various I/O interfaces, and optional embedded software APIs and utilities.', 'full_product_description': 'Slot SBC Passive Backplanes are designed with ECC DDR3 memory, SATAIII, USB, Dual COMs, Dual GbEs, VGA, KB/MS, SPI BIOS Flash, GPIO, and Intel QBC Platform Control Hub. They support Intel LGA Core i3/Xeon processors and offer dual channel ECC DDR3 memory up to 32GB. The backplanes provide various I/O interfaces including USB, COM ports, Ethernet, VGA, and more. They also support optional embedded software APIs and utilities, making them suitable for a wide range of applications.'}"
SOM-6884C7HX-U5A1,"{'name': 'SOM 13th Gen Intel Core Processor', 'manufacturer': 'Advantech', 'form_factor': '95 x 95 mm', 'processor': '13th Gen Intel Core Processor (Raptor Lake-P)', 'core_count': 'Up to 24 cores', 'processor_tdp': '15W, 28W, 45W', 'memory': 'Dual channel DDR5, up to 64GB', 'io': '4x PCIe Gen 4, 8x PCIe Gen 3, 4x USB 3.2 Gen 2, 8x USB 2.0, 2x SATA III, 2x Ethernet', 'operating_system': 'Windows 10 IoT Enterprise, Ubuntu', 'environmentals': 'Operating: 0°C to 60°C, Storage: -40°C to 85°C, Humidity: 10% to 90% non-condensing', 'certifications': 'Not available', 'short_summary': '13th Gen Intel Core Processor COM Express Compact Module with high-speed I/O and dual-channel DDR5 memory.', 'full_summary': 'The SOM 13th Gen Intel Core Processor COM Express Compact Module features the latest Raptor Lake-P processors, dual-channel DDR5 memory up to 64GB, and a variety of high-speed I/O interfaces including PCIe Gen 4 and USB 3.2 Gen 2. It supports multiple operating systems including Windows 10 IoT Enterprise and Ubuntu.', 'full_product_description': 'The SOM 13th Gen Intel Core Processor COM Express Compact Module by Advantech is designed for high-performance computing applications. It features the latest 13th Gen Intel Core processors (Raptor Lake-P), dual-channel DDR5 memory up to 64GB, and a wide range of high-speed I/O interfaces including 4x PCIe Gen 4, 8x PCIe Gen 3, 4x USB 3.2 Gen 2, and 8x USB 2.0. The module supports multiple display outputs and is compatible with various operating systems such as Windows 10 IoT Enterprise and Ubuntu. It is suitable for use in environments with operating temperatures ranging from 0°C to 60°C and storage temperatures from -40°C to 85°C, with humidity levels of 10% to 90% non-condensing.'}"
MIO-5373U-U3A1,"{'name': 'MIO Extension SBC', 'manufacturer': 'Advantech', 'form_factor': '100 x 72 mm', 'processor': '8th Gen Intel Core i3/i5/i7/Celeron U-Series', 'core_count': 'Quad/Dual Cores', 'processor_tdp': '15W', 'memory': 'Dual Channel DDR4, 8GB onboard', 'io': 'Triple simultaneous displays, 2x GbE, USB, CAN Bus, M.2 B-Key supports NVMe, DC-in 12-24V', 'operating_system': 'Not available', 'environmentals': 'Operating Temperature: -40°C to 85°C, Storage Temperature: -40°C to 85°C, Humidity: 95% relative humidity non-condensing', 'certifications': 'EMC, CE, FCC Class B', 'short_summary': '8th Gen Intel Core U-Series SBC with MIOe, supporting dual channel DDR4, triple displays, and various I/O interfaces.', 'full_summary': 'The MIO Extension SBC features 8th Gen Intel Core U-Series processors, dual channel DDR4 memory, onboard eMMC storage, and supports triple simultaneous displays. It offers extensive I/O interfaces including GbE, USB, CAN Bus, and M.2 slots for NVMe. Designed for harsh environments, it operates in temperatures ranging from -40°C to 85°C.', 'full_product_description': 'The MIO Extension SBC by Advantech is equipped with 8th Gen Intel Core i3/i5/i7/Celeron U-Series processors, providing robust performance with quad/dual cores and a TDP of 15W. It includes dual channel DDR4 memory with 8GB onboard and eMMC storage options. The SBC supports triple simultaneous displays through LVDS, eDP, HDMI, and DP interfaces. It features extensive I/O options such as dual GbE, multiple USB ports, CAN Bus, and M.2 slots for NVMe storage. The board is designed to withstand extreme conditions with an operating temperature range of -40°C to 85°C and is certified for EMC, CE, and FCC Class B standards.'}"
AIMB-785G2-00A1E,"{'name': 'Industrial Motherboard', 'manufacturer': 'Advantech', 'form_factor': 'ATX', 'processor': 'Intel Core i3/i5/i7, Pentium, Celeron', 'core_count': 'up to 24 cores', 'processor_tdp': '35W, 65W', 'memory': 'Dual Channel Non-ECC UDIMM DDR4, Max Capacity 64GB', 'io': 'VGA, DVI-D, Dual GbE LAN, USB 3.0, USB 2.0, Audio, Serial RS-232/422/485, GPIO', 'operating_system': 'Windows 10 (only with 8th generation Intel processor)', 'environmentals': 'Operating Temperature: 0°C to 60°C (32°F to 140°F)', 'certifications': 'Not available', 'short_summary': 'Industrial motherboard supporting 8th generation Intel Core, Pentium, and Celeron processors with ATX form factor and multiple I/O interfaces.', 'full_summary': 'The Advantech Industrial Motherboard supports 8th generation Intel Core, Pentium, and Celeron processors. It features an ATX form factor, dual-channel DDR4 memory up to 64GB, and multiple I/O interfaces including VGA, DVI-D, dual GbE LAN, USB 3.0, USB 2.0, audio, and serial ports. It is designed for industrial applications with an operating temperature range of 0°C to 60°C.', 'full_product_description': 'The Advantech Industrial Motherboard AIMB-785 supports 8th generation Intel Core i3/i5/i7, Pentium, and Celeron processors with an Intel Q370 chipset. It features an ATX form factor, four DIMM sockets supporting up to 64GB of dual-channel non-ECC UDIMM DDR4 memory. The motherboard supports triple display outputs via VGA and DVI-D, dual GbE LAN, and various I/O interfaces including USB 3.0, USB 2.0, audio, and serial ports. It also supports Intel vPro and TPM technologies, with an optional dTPM module required for enabling these features. The operating temperature range is 0°C to 60°C, making it suitable for industrial applications.'}"
ROM-5620WU-OEA1E,"{'name': 'Smarc Computeronmodule', 'manufacturer': 'Advantech', 'form_factor': '82 x 50 mm', 'processor': 'NXP iMX 8X', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': '4 GB LPDDR4', 'io': '1x single channel LVDS, 1x LANE MIPI DSI, 2x USB 3.0, 1x USB OTG, 2x CAN, 2x UART, 1x I2C, GPIO, PCIe, 1x lane MIPI CSI camera input, 1x Gigabit LAN', 'operating_system': 'Linux, Android BSP', 'environmentals': 'Operating Temperature: -40°C to 85°C, Operating Humidity: 40% to 85% relative humidity non-condensing', 'certifications': 'RoHS, CE, FCC Class B', 'short_summary': 'Advantech SMARC Computer-on-Module powered by NXP iMX 8X SoC, suitable for midrange automotive and industrial market segments.', 'full_summary': 'Advantech SMARC Computer-on-Module powered by NXP iMX 8X SoC includes two to four Arm Cortex-A cores for midrange automotive and industrial market segments, one Cortex-M4F core for real-time processing, and one Tensilica HiFi DSP for efficient audio and voice codec execution. It also escalates graphic performance with Vivante GC7000Lite GPU, capable of 4K H.265 decoding and dual 1080p display controller.', 'full_product_description': 'Advantech SMARC Computer-on-Module powered by NXP iMX 8X SoC includes two to four Arm Cortex-A cores for midrange automotive and industrial market segments, one Cortex-M4F core for real-time processing, and one Tensilica HiFi DSP for efficient audio and voice codec execution. It also escalates graphic performance with Vivante GC7000Lite GPU, capable of 4K H.265 decoding and dual 1080p display controller. The module supports various I/O interfaces including single channel LVDS, LANE MIPI DSI, USB, CAN, UART, I2C, GPIO, PCIe, and MIPI CSI camera input. It supports Linux and Android BSP, and is compliant with RoHS, CE, and FCC Class B certifications. The module operates within a temperature range of -40°C to 85°C and humidity range of 40% to 85% relative humidity non-condensing.'}"
ASMB-976T2-00A1U,"{'name': 'ASMB Server Board', 'manufacturer': 'Advantech', 'form_factor': 'ATX', 'processor': 'AMD EPYC Embedded', 'core_count': 'Not available', 'processor_tdp': '240W', 'memory': 'DDR4 ECC REG 3200 MHz RDIMM, up to 512 GB', 'io': 'Nine SATA, seven USB 3.2 Gen 1, Dual GbE, VGA, Serial port, PS/2 Keyboard/Mouse', 'operating_system': 'Not available', 'environmentals': 'Operating temperature: 0°C to 60°C (32°F to 140°F), Non-operating temperature: -40°C to 85°C (-40°F to 185°F), Humidity: Non-condensing', 'certifications': 'Not available', 'short_summary': 'ASMB Server Board with AMD EPYC Embedded processor, ATX form factor, supports DDR4 ECC REG memory, and multiple I/O interfaces.', 'full_summary': 'The ASMB Server Board by Advantech features an AMD EPYC Embedded processor, ATX form factor, supports DDR4 ECC REG memory up to 512 GB, and offers a variety of I/O interfaces including nine SATA, seven USB 3.2 Gen 1, Dual GbE, VGA, and more. It is designed for high performance and reliability in demanding environments.', 'full_product_description': 'The ASMB Server Board from Advantech is built with an AMD EPYC Embedded processor and an ATX form factor. It supports up to 512 GB of DDR4 ECC REG 3200 MHz RDIMM memory across eight DIMM slots. The board includes nine SATA ports, seven USB 3.2 Gen 1 ports, dual GbE ports, VGA, and a serial port. It is designed to operate in temperatures ranging from 0°C to 60°C (32°F to 140°F) and can withstand non-operating temperatures from -40°C to 85°C (-40°F to 185°F). The board is suitable for various high-performance applications requiring robust and reliable hardware.'}"
LEC-AL-N3350-4G-64G-CT,"{'name': 'LECAL SMARC Short Size Module', 'manufacturer': 'ADLINK Technology', 'form_factor': 'SMARC short size module, 82mm x 50mm', 'processor': 'Intel Atom E Series, Pentium N, Celeron N', 'core_count': 'Dual core, Quad core', 'processor_tdp': '6W to 12W', 'memory': 'Up to 8GB DDR3L 1866 MT/s', 'io': 'PCIe, USB, SATA, SDIO, MIPI CSI, SPI, eSPI, I2C, UART, SMBus, LPC, GPIO', 'operating_system': 'Windows IoT Enterprise, Windows IoT Core, Yocto Linux, VxWorks, Android', 'environmentals': 'Operating Temperature: -40°C to 85°C, Humidity: 10% to 90% RH non-condensing, Shock: IEC 60068-2-27, Vibration: IEC 60068-2-64, MIL-STD-810F', 'certifications': 'Not available', 'short_summary': 'LECAL SMARC Short Size Module with Intel Atom E Series, Pentium N, and Celeron N processors, supporting up to 8GB DDR3L memory and multiple I/O interfaces.', 'full_summary': 'The LECAL SMARC Short Size Module features Intel Atom E Series, Pentium N, and Celeron N processors with dual and quad-core options. It supports up to 8GB DDR3L memory, triple display support, and a variety of I/O interfaces including PCIe, USB, SATA, SDIO, and more. It is designed for rugged environments with an operating temperature range of -40°C to 85°C and compliance with shock and vibration standards.', 'full_product_description': 'The LECAL SMARC Short Size Module from ADLINK Technology is equipped with Intel Atom E Series, Pentium N, and Celeron N processors, offering dual and quad-core configurations. It supports up to 8GB of DDR3L 1866 MT/s memory and features triple display support with dual-channel LVDS, HDMI, and DisplayPort. The module includes a wide range of I/O interfaces such as PCIe, USB, SATA, SDIO, MIPI CSI, SPI, eSPI, I2C, UART, SMBus, LPC, and GPIO. It is built to withstand harsh environments with an operating temperature range from -40°C to 85°C, humidity tolerance of 10% to 90% RH non-condensing, and compliance with IEC and MIL-STD-810F standards for shock and vibration. The module supports multiple operating systems including Windows IoT Enterprise, Windows IoT Core, Yocto Linux, VxWorks, and Android.'}"
SRM6828S00D01GE000B00CH,"{'name': 'ClearFog Pro', 'manufacturer': 'SolidRun Ltd', 'form_factor': 'System-on-Module (SoM)', 'processor': 'Marvell ARMADA A SoC', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': '2GB DDR3', 'io': 'mSATA/mPCIe, USB port, dedicated Ethernet port, switched Ethernet port, SFP, Analog Audio, TDM module support, GPIO Header, mikroBUS, Indication LEDs, User Push Buttons, PoE expansion header, RTC Battery, FTDI Console Only Debug Header, JTAG Header', 'operating_system': 'Linux Kernel 4.x, OpenWrt, Yocto', 'environmentals': 'Optional Metal Enclosure', 'certifications': 'Not available', 'short_summary': 'ClearFog Pro is a flexible IoT gateway platform with robust processing power, optimized for networking, routing, and storage applications.', 'full_summary': 'ClearFog Pro is part of the ClearFog family, offering a flexible IoT gateway platform that harnesses the robust processing power of the ARMADA SoC. It provides modular and powerful board options with extensive software support, making it ideal for OEMs.', 'full_product_description': ""The ClearFog Pro is a versatile IoT gateway platform based on Marvell's ARMADA A SoC. It is optimized for networking, routing, and storage applications and offers a range of connectivity options including mSATA/mPCIe, USB ports, Ethernet ports, SFP, and more. The board supports various operating systems such as Linux Kernel 4.x, OpenWrt, and Yocto. It also features advanced power control, fan control, and optional metal enclosure for industrial use. The ClearFog Pro is designed to simplify the production process and reduce development costs.""}"
AIMB-276G2-00A1E,"{'name': 'Industrial Motherboard', 'manufacturer': 'Advantech', 'form_factor': 'Mini-ITX, 170mm x 170mm', 'processor': 'Intel 10th Gen Core i3/i5/i7/i9, Pentium, Celeron', 'core_count': 'Not available', 'processor_tdp': '35W, 65W', 'memory': 'Dual Channel DDR4 2933MHz SDRAM, Max 64GB', 'io': 'HDMI, Display Port, Ethernet, USB 3.2, USB 2.0, SATA III, Audio, RS-232, RS-422/485, GPIO', 'operating_system': 'Windows 10, Ubuntu', 'environmentals': 'Operating Temperature: 0°C to 60°C (32°F to 140°F), Non-Operating Temperature: -40°C to 85°C (-40°F to 185°F)', 'certifications': 'RoHS Compliant', 'short_summary': 'Industrial motherboard supporting Intel 10th Gen Core processors, dual-channel DDR4 memory, and multiple I/O interfaces.', 'full_summary': 'The AIMB-287 is an industrial motherboard that supports Intel 10th Gen Core processors, dual-channel DDR4 2933MHz SDRAM up to 64GB, and a variety of I/O interfaces including HDMI, Display Port, Ethernet, USB 3.2, USB 2.0, SATA III, and more. It is designed for high performance and reliability in industrial applications.', 'full_product_description': 'The AIMB-287 industrial motherboard from Advantech supports Intel 10th Gen Core i3/i5/i7/i9, Pentium, and Celeron processors with a TDP of 35W or 65W. It features dual-channel DDR4 2933MHz SDRAM with a maximum capacity of 64GB. The motherboard includes multiple I/O interfaces such as HDMI, Display Port, Ethernet, USB 3.2, USB 2.0, SATA III, audio, RS-232, RS-422/485, and GPIO. It is designed to operate in temperatures ranging from 0°C to 60°C and is RoHS compliant. The AIMB-287 is ideal for industrial applications requiring high performance and reliability.'}"
PCM-9375FZ-J0A1E,"{'name': 'Embedded Single Board Computer', 'manufacturer': 'Advantech', 'form_factor': '96 x 115 mm', 'processor': 'AMD Geode LX 800 MHz', 'core_count': 'Not available', 'processor_tdp': 'Low power 3.6 Watts', 'memory': 'DDR 400 MHz, Max Capacity 1 GB, 1 x 200-pin SODIMM', 'io': 'Dual Ethernet, COM ports, USB ports, IDE, GPIO, Audio, VGA, LVDS, TTL, Parallel Port, CompactFlash', 'operating_system': 'WinCE, WinXPE, WES, QNX, VxWorks, Linux', 'environmentals': 'Operational: -40°C to 85°C, Operating humidity: 95% @ 60°C RH non-condensing, Non-Operational: -40°C to 85°C, 95% RH non-condensing', 'certifications': 'Not available', 'short_summary': 'Embedded Single Board Computer with AMD Geode LX processor, dual Ethernet, and multiple I/O interfaces.', 'full_summary': 'The Embedded Single Board Computer features an AMD Geode LX 800 MHz processor, dual Ethernet, multiple I/O interfaces including COM ports, USB ports, IDE, GPIO, Audio, VGA, LVDS, TTL, and Parallel Port. It supports various operating systems including WinCE, WinXPE, WES, QNX, VxWorks, and Linux. It is designed for low power consumption and supports extended temperature ranges.', 'full_product_description': 'The Embedded Single Board Computer (SBC) is powered by an AMD Geode LX 800 MHz processor and features dual Ethernet, multiple I/O interfaces such as COM ports, USB ports, IDE, GPIO, Audio, VGA, LVDS, TTL, and Parallel Port. It supports DDR 400 MHz memory with a maximum capacity of 1 GB via a 200-pin SODIMM socket. The SBC is designed for low power consumption, with a typical power consumption of 3.6 Watts. It supports various operating systems including WinCE, WinXPE, WES, QNX, VxWorks, and Linux. The SBC is suitable for extended temperature environments, operating from -40°C to 85°C with 95% RH non-condensing. It is ideal for embedded applications requiring reliable performance and multiple connectivity options.'}"
SOM-6884C7H-U5A1,"{'name': 'SOM 13th Gen Intel Core Processor', 'manufacturer': 'Advantech', 'form_factor': 'Compact Module, 95 x 95 mm', 'processor': '13th Gen Intel Core Processor (Raptor Lake-P)', 'core_count': '24 cores', 'processor_tdp': '15W, 28W, 45W', 'memory': 'Dual channel DDR5, up to 64GB, 4800 MT/s, non-ECC', 'io': '4x PCIe Gen4, 8x PCIe Gen3, 4x USB 3.2 Gen2, 8x USB 2.0, 2x SATA III, 2x Ethernet, GPIO, CAN Bus, COM Port', 'operating_system': 'Windows 10 IoT Enterprise, Ubuntu', 'environmentals': 'Operating: 0°C to 60°C, Storage: -40°C to 85°C, Humidity: 10% to 90% non-condensing', 'certifications': 'Not available', 'short_summary': 'Compact module with 13th Gen Intel Core Processor, supporting high-speed I/O and dual-channel DDR5 memory.', 'full_summary': 'The SOM 13th Gen Intel Core Processor is a compact module designed for high-performance computing. It supports dual-channel DDR5 memory up to 64GB, high-speed I/O interfaces including PCIe Gen4 and USB 3.2, and is compatible with Windows 10 IoT Enterprise and Ubuntu operating systems.', 'full_product_description': 'The SOM 13th Gen Intel Core Processor module from Advantech features the latest Raptor Lake-P processors, offering a range of TDP options (15W, 28W, 45W) to suit various performance needs. It supports dual-channel DDR5 memory up to 64GB at 4800 MT/s, and provides extensive I/O options including 4x PCIe Gen4, 8x PCIe Gen3, 4x USB 3.2 Gen2, 8x USB 2.0, and 2x SATA III. The module is designed for robust performance in a compact form factor (95 x 95 mm) and is suitable for a wide range of industrial applications. It operates within a temperature range of 0°C to 60°C and can be stored at temperatures between -40°C and 85°C with humidity levels of 10% to 90% non-condensing.'}"
